,10yrs_10prc,10yrs_20prc,10yrs_30prc,10yrs_40prc,10yrs_50prc,10yrs_60prc,10yrs_70prc,10yrs_80prc,10yrs_90prc,10yrs_100prc,20yrs_10prc,20yrs_20prc,20yrs_30prc,20yrs_40prc,20yrs_50prc,20yrs_60prc,20yrs_70prc,20yrs_80prc,20yrs_90prc,20yrs_100prc,30yrs_10prc,30yrs_20prc,30yrs_30prc,30yrs_40prc,30yrs_50prc,30yrs_60prc,30yrs_70prc,30yrs_80prc,30yrs_90prc,30yrs_100prc,40yrs_10prc,40yrs_20prc,40yrs_30prc,40yrs_40prc,40yrs_50prc,40yrs_60prc,40yrs_70prc,40yrs_80prc,40yrs_90prc,40yrs_100prc,50yrs_10prc,50yrs_20prc,50yrs_30prc,50yrs_40prc,50yrs_50prc,50yrs_60prc,50yrs_70prc,50yrs_80prc,50yrs_90prc,50yrs_100prc,60yrs_10prc,60yrs_20prc,60yrs_30prc,60yrs_40prc,60yrs_50prc,60yrs_60prc,60yrs_70prc,60yrs_80prc,60yrs_90prc,60yrs_100prc,70yrs_10prc,70yrs_20prc,70yrs_30prc,70yrs_40prc,70yrs_50prc,70yrs_60prc,70yrs_70prc,70yrs_80prc,70yrs_90prc,70yrs_100prc,80yrs_10prc,80yrs_20prc,80yrs_30prc,80yrs_40prc,80yrs_50prc,80yrs_60prc,80yrs_70prc,80yrs_80prc,80yrs_90prc,80yrs_100prc,90yrs_10prc,90yrs_20prc,90yrs_30prc,90yrs_40prc,90yrs_50prc,90yrs_60prc,90yrs_70prc,90yrs_80prc,90yrs_90prc,90yrs_100prc,100yrs_10prc,100yrs_20prc,100yrs_30prc,100yrs_40prc,100yrs_50prc,100yrs_60prc,100yrs_70prc,100yrs_80prc,100yrs_90prc,100yrs_100prc
0,0.0,0.0,0.0,0.0056717119046937325,0.008689561157764536,0.003046845465183079,0.0004664361190818145,0.0009618577282121121,0.021491890327997365,0.0,0.0,0.0,0.0056717119046937325,0.0052854187056543545,0.002137173825428107,0.0028600232563148476,0.00035410477929997963,0.00036400675656300674,0.0204046233742069,0.0,0.0,0.0056717119046937325,0.007330308347453518,0.02100131991595966,0.0049995548796667455,0.0019000025733370007,1.5487028442562334e-05,0.00021705206118327602,0.022685281833557003,0.0,0.0056717119046937325,0.007127592085719225,0.0029983422162341844,0.0062896151363051045,0.008920174618453736,0.0020303845551269406,2.1619834959629713e-05,8.760391636974951e-05,0.017513065868950184,0.0,0.007011670863794173,0.00891082308776281,0.01006282617158738,0.003744990985429242,0.006606922688195516,0.0016435713548536013,1.2336125564393896e-06,8.334453080605098e-05,0.0006585577262427922,0.0,0.007330308347453518,0.0002580255254290842,0.005139913198865753,0.006746686857527218,0.005168703697953747,0.00028789758051950276,8.80972863581686e-06,0.00037495301762158206,0.0,0.0,0.0062927386496981486,0.0016410774040223064,0.004750709883095561,0.010387071814622173,0.0029738200917318602,0.0001649764659501507,0.00011330221817240638,0.002212288168679466,0.0,0.0,0.0001010580561779939,0.006829977032137391,0.008866158844829886,0.010725844270892515,0.0018038124157045976,0.00012325834311566197,0.0005319232368768967,0.003584633464535303,0.0,0.0,0.008082361237189972,0.009507880609902486,0.0098523074130622,0.004338674511044749,0.0005430459483696248,0.00015282542670114196,0.0005675405118887866,0.00013355004950510452,0.0,0.0,0.00658185100929265,0.002810531226264179,0.001713847035181848,0.0008890149722011742,0.0005053914937266368,8.721121280863553e-05,0.0009105899646779658,0.0,0.0,0.0
1,0.0,0.0,0.0,0.2022532049076754,0.005174117393053179,0.0001455045199785232,0.0010139914407469863,0.0024241271176551615,0.006992638415947328,0.0,0.0,0.0,0.2022532049076754,0.08777982789404892,0.0030158182296842195,0.0010579942074079307,0.0013162961493243808,0.0027547985364363425,0.010246101679131536,0.0,0.0,0.2022532049076754,0.26171617855217966,0.0014644637923352244,0.0006779995167345287,0.0012069024254695027,0.0024960442071692013,0.004035920774357327,0.009538492431447332,0.0,0.2022532049076754,0.2544096748439103,0.056680616327207334,0.001097375940170564,0.000784255443908366,0.001812482566117657,0.0015991750750286027,0.003103335948522856,0.0031492958898803325,0.0,0.2502382116489543,0.15693387316646457,0.004172102513668174,0.0006921043604275479,0.0007033074384728,0.0030983287119026315,0.0017148702960175788,0.003624193580955337,0.011164915133410003,0.0,0.26171617855217966,0.0325050457342827,0.00027495767917373737,0.0005984455549293832,0.0016937834339766367,0.0032810414641687435,0.0030730150398751155,0.003217183140407198,0.0,0.0,0.05316783799615499,0.0060028018583860865,0.00035227148648808715,0.0004404338566353916,0.0028312380726603914,0.002923774469223428,0.0031293762509329026,0.009494759257722585,0.0,0.0,0.017498407802755245,7.852577116096437e-05,0.00038076434655764935,0.0013606634308874765,0.002254200604441592,0.001539237298235907,0.003614855420415619,0.016770711034406416,0.0,0.0,0.0007396121124724209,0.0008735907120581698,0.0014972276009008745,0.0028923522084214337,0.0038945579558737897,0.001881827816690329,0.0025958008279381994,0.007804425904848311,0.0,0.0,0.0027402177054747234,0.002429639534978545,0.003007389383609227,0.003370015680590366,0.0013468147199424685,0.0031895123477218013,0.009056710118522382,0.0,0.0,0.0
2,0.0,0.0,0.0,0.2954812827615495,0.42881522175153275,0.43756370614697715,0.4270997293951968,0.3300417212026999,0.07747498889672244,0.0,0.0,0.0,0.2954812827615495,0.46736347488118424,0.4373720480922163,0.44862489098332603,0.48227244822814486,0.3476665774600697,0.09381520108896557,0.0,0.0,0.2954812827615495,0.38307717862376045,0.44831694137316114,0.4438442260082388,0.47691102826421483,0.5180936307500235,0.35396577919524674,0.09673700799156171,0.0,0.2954812827615495,0.3722245788499593,0.4323723117728968,0.41298601151794156,0.4753698661293785,0.5013488400214179,0.5064472044982015,0.336525133842149,0.057408092189016546,0.0,0.3660440068420684,0.3839028074246952,0.42363166983396805,0.3953097987181401,0.5136569805110343,0.5243784880350326,0.49655863133696776,0.3246265411878454,0.04386665274864088,0.0,0.38307717862376045,0.43630077856124483,0.3932919124381393,0.4209309016952144,0.5337559566363836,0.536050596607959,0.4809800684674119,0.3190012614360742,0.0,0.0,0.3977067629668657,0.4111171886209728,0.38558118331688673,0.45608514438467596,0.5453174996996207,0.5401108545502552,0.45666264787334365,0.3051972654612305,0.0,0.0,0.4033920550385447,0.37005736547672186,0.4149790612536711,0.48127366861938226,0.5612287532987486,0.5185358378404645,0.3998581376383078,0.29617797635140686,0.0,0.0,0.3662456034969208,0.4023979680590999,0.4218834641831396,0.48563785539040594,0.5575778349759232,0.473436679829112,0.37058693596681647,0.27598149479716094,0.0,0.0,0.45471885880659224,0.4385534658035858,0.43743788771043957,0.4488283794350164,0.4044457550671112,0.2793353885297998,0.27213617205640117,0.0,0.0,0.0
3,0.0,0.0,0.0,0.03399402355188741,0.00034636626790307545,5.773340701498153e-05,0.00015207407360917635,0.0001729447352732949,0.0004050208548501688,0.0,0.0,0.0,0.03399402355188741,0.07252586588072818,0.00015506853931912534,0.00034223383370413085,0.00015978820454576326,0.00012826851158964647,0.00011287230547463167,0.0,0.0,0.03399402355188741,0.04393776689689333,0.00011994034848894497,0.0004097303891636983,0.00010234991489155298,0.00015700048858102722,0.0003999818799905741,1.0280242730198452e-05,0.0,0.03399402355188741,0.04272208990006343,0.028992646794268606,0.00013825942825385074,5.563885518977685e-08,6.1721004294135184e-06,0.00036233181957745497,3.851281876743329e-07,0.006063145223781485,0.0,0.04202697542408895,0.031683662999890005,0.0020214295333839116,1.4945290852108606e-05,0.00020585520265226087,0.00012500024926687114,7.486138967915945e-05,4.262698573787027e-06,0.09179056760088244,0.0,0.04393776689689333,0.009739125628394518,0.000265287580864082,0.0001565829260935514,0.00011520877736403978,0.0005254675593754365,7.609055276014409e-05,0.00033306406552591206,0.0,0.0,0.008389706995632018,0.0012645043810584067,8.099258970828416e-05,0.0007269457348715314,2.1998350046348314e-05,0.0004829486440416364,0.0003480292535298357,5.800397130484303e-05,0.0,0.0,0.00134837663857168,0.0003720045100001901,1.4885570359335354e-05,0.0003112256630178889,0.000668335697390221,0.00015085992500829537,1.3936496160327216e-05,6.652243790994383e-05,0.0,0.0,3.0521383190262874e-05,8.137356966031462e-06,0.00026858666578233326,1.7111384339463243e-06,0.0009471023797873457,3.1023133181262708e-06,5.738979128588895e-07,0.0007918862640814428,0.0,0.0,3.256283456198883e-05,0.0003658884175335997,0.000977139242279268,0.00010253134328419566,3.3144753018854445e-06,0.00038638959888748214,1.3310444931691201e-05,0.0,0.0,0.0
4,0.0,0.0,0.0,0.1988038996586471,0.006434114070726027,2.122776751045663e-07,0.0009669624835797475,0.014999476571086467,0.08147220302485236,0.0,0.0,0.0,0.1988038996586471,0.0031267210199037443,9.225059543838121e-05,0.00026695131826670604,0.0009282999389180757,0.004645856527204284,0.10237668604571815,0.0,0.0,0.1988038996586471,0.2572406380514456,0.002402508622188937,0.0014778974870544026,4.8337961401023755e-05,0.0010678883774111192,0.003805029058635445,0.16324591468491179,0.0,0.1988038996586471,0.25006171590815107,0.056628192426828816,4.452102544272307e-05,0.0016019323005153074,2.7974508410189003e-05,0.001218268498413999,0.004569229576170453,0.14054827174276785,0.0,0.24596283740594327,0.20578984445998938,0.0147092259205307,0.0018608477052896033,0.0009416001625511816,6.500300862022357e-05,0.001373973870688161,0.002665746449712736,0.045709289801816766,0.0,0.2572406380514456,0.04484715895680824,0.0027601863792218184,0.003298569708158672,8.241833247868424e-05,7.23507706894555e-05,0.0008612696660093011,0.000751247743110306,0.0,0.0,0.13502423917312623,0.02168237516329008,0.004166919916549272,0.0029482216073885015,3.19333825510304e-05,9.571613803527335e-05,0.000145193945136457,0.0016767440295460956,0.0,0.0,0.03820813636334175,0.0032361839359763556,0.004512405125936092,0.0013720849873534169,0.00037940305721473333,0.0003755432173033757,0.00016583777846390646,0.0061814139687668135,0.0,0.0,0.0038558212308745787,0.003951894342836049,0.0016825469935416448,0.0006043039157589414,0.00027639663381684443,0.000574493123936981,0.00018204842966373924,0.010792962739189949,0.0,0.0,0.0030188436751367176,0.0013193765105488087,0.0005578651598400208,6.449722948509429e-05,0.0005518607920629304,4.302623379870418e-05,6.722088332022924e-05,0.0,0.0,0.0
5,0.0,0.0,0.0,0.021325387610877322,0.014451839812434364,0.002437962903408031,0.002717941968437221,5.843343094946718e-07,0.00013807932602505346,0.0,0.0,0.0,0.021325387610877322,0.09555301715017883,0.0046649784452375,0.0013942955728891704,0.0008790788748842537,3.799394288073188e-08,0.0005331474945678982,0.0,0.0,0.021325387610877322,0.02756253788006624,0.01675098998200797,0.0009113568439881314,0.0010863915555737735,0.00012209359414627752,0.00017438284685034056,0.0008169673267205413,0.0,0.021325387610877322,0.02680011375847935,0.029829382136490556,0.009053030001854756,0.0003597790327921624,0.0008665052973771958,0.0009245312538191941,0.00022507029353857622,0.00015967661234372876,0.0,0.026364148250412445,0.00926418877864399,0.008566439072067666,0.002785982025367506,0.0002672712893546647,0.0005663371562946162,0.0005387949420271321,0.00014992931248203334,0.007192548087374129,0.0,0.02756253788006624,0.001811486542117935,0.005723117001971478,0.0017821645607419834,0.0003430827951138582,2.727237307320607e-06,0.00011849841470401579,4.737353059025562e-05,0.0,0.0,0.0008219156444287945,0.003296401504552793,0.002375574141563419,0.00042375513108505736,0.00028609008289381954,0.00038023234698336683,0.00045048453183715864,0.0025993635165801887,0.0,0.0,0.00020986859617833087,0.0029259990133004843,0.000558755228362795,2.261245184431715e-07,0.00043026428825931884,0.0007290945363936929,0.0005139422679393268,0.0037148518028652378,0.0,0.0,0.003016005922084508,0.000621956959526826,3.9158114120252385e-05,0.0002104872826218518,4.630402062777428e-06,0.0003694638427598207,0.0002027525028155397,0.013723724169306117,0.0,0.0,5.763422092019965e-06,6.199950076224425e-06,2.648663718929356e-05,0.00015756744616646223,0.0006377624716030761,3.5012361538910852e-06,0.0008592066046854141,0.0,0.0,0.0
6,0.0,0.0,0.0,0.043711732094182665,0.009638636534044509,2.9520347843980943e-06,3.3275271427157804e-11,0.0025827871031619543,0.010147445216781459,0.0,0.0,0.0,0.043711732094182665,0.008324035215037329,0.0030410003368226413,0.0022173802372624785,6.972006989813817e-05,0.006810411619259771,0.017747534991114478,0.0,0.0,0.043711732094182665,0.05649951557933386,0.005064244765158432,0.0017489918458177822,0.0006362944215734245,0.00012666795591698143,0.006357102694539152,0.051465864943661344,0.0,0.043711732094182665,0.054935960012016394,0.0018824650390594222,0.006924875516311713,0.00101827336284388,0.0004832401722193458,0.00030580151556613977,0.0034222895081775784,0.1126809767204946,0.0,0.05404196205274414,0.030994505958333973,0.0012949097616230532,0.005684113445518335,0.0023589330885877002,0.0002782343565068679,0.0009980303690163561,0.0024850268770557626,0.08300962767536324,0.0,0.05649951557933386,5.032676503313738e-07,0.002769126888091833,0.002692230696793585,0.001989277731724748,0.00016136562768820362,0.0014138645457504317,0.0034127109641096665,0.0,0.0,0.0016255276699050913,0.003262474749430866,0.005081529493200954,0.0022729561222154526,0.0013236816464824441,0.00012689313668934332,0.002996514835219677,0.0052844283607890175,0.0,0.0,0.0017027021979012513,0.006558110930483196,0.0031692016551669866,0.003982526037804246,0.0003824640684541025,0.0005362976324249091,0.004387898510996746,0.02221510699424334,0.0,0.0,0.0047474145385388855,0.005257413312411696,0.005264631402887243,0.0014065236641618295,0.0006684183332630322,0.0010884185629965737,0.0042816536636042235,0.02410643665877088,0.0,0.0,0.004112263336072952,0.000979003197606687,0.0004833056464645935,0.00029871236955925085,0.0017720181242260047,0.002141574781739486,0.006824166329255754,0.0,0.0,0.0
7,0.0,0.0,0.0,0.1380805157483671,0.18394858338009656,0.09359185534968373,0.05760525335158806,0.06621283800763345,0.16544532819800173,0.0,0.0,0.0,0.1380805157483671,0.2563812174464648,0.12223408571040706,0.05706202640265867,0.03305644547753628,0.05798196205269712,0.19373423952800162,0.0,0.0,0.1380805157483671,0.17857638437612744,0.17103287519741162,0.06544696178560105,0.03469576823951892,0.023081103364471667,0.04874948063457196,0.1849850302483007,0.0,0.1380805157483671,0.17361268739968672,0.14891201490849926,0.1068405764327347,0.044997020045339786,0.021743551551420937,0.019960243121826426,0.049113080480273075,0.18657887496351522,0.0,0.17077669267546447,0.11251201922389498,0.11353761006731833,0.04576150065400697,0.02600573614191981,0.012617281116175216,0.01519125895687512,0.05516918459117126,0.11612007735302998,0.0,0.17857638437612744,0.09005410814147807,0.04425344662394315,0.03314909861101634,0.016257494951633422,0.007815000167931019,0.010031428803125908,0.0640341908841503,0.0,0.0,0.03077642244806178,0.03567730763711341,0.030485105392168643,0.02485374545308705,0.011088698020241594,0.006278580615011298,0.009039730473812901,0.06702853171160283,0.0,0.0,0.01594784655301107,0.019902398553628187,0.020778124562105926,0.012393821325080379,0.006203752264289597,0.005120765964927165,0.008893398469213998,0.07068384363812397,0.0,0.0,0.012156063357145253,0.016941363404663345,0.009824491516431721,0.005682564189657624,0.0016724798164831078,0.001955887069364115,0.003092104419000208,0.08698279893004468,0.0,0.0,0.0031352714420957994,0.0030247849056884712,0.0022900757396857596,0.0011262538914919018,0.00014975853909582337,0.0008204746340346736,0.021663587814396035,0.0,0.0,0.0
8,0.0,0.0,0.0,0.045497391346966065,0.005059194525173671,8.836499749587112e-05,1.5764158070696865e-05,0.001136755070980433,0.009687038785086366,0.0,0.0,0.0,0.045497391346966065,0.016927489318667388,0.0029418539016440315,0.00022509622524757855,0.0005216482456315008,0.0010570497169710702,0.014851074178447665,0.0,0.0,0.045497391346966065,0.0588077024729281,0.00046559936530088386,2.2258465718349996e-06,0.000960674484622448,0.0008914140499914902,0.00018724972334938084,0.0019736756241375275,0.0,0.045497391346966065,0.057180241071441484,0.015207100170462007,0.0013952092416805728,0.0007765934264163388,0.0010199640574583002,0.0007247569815884702,0.00041409743505271823,0.016628823711764773,0.0,0.05624970637953808,0.06634166063609548,0.0004553311245176772,5.280022662423889e-07,0.001796493057154902,0.0014209283736852374,0.0005413757439939326,0.0005033738971822466,0.015407802961519668,0.0,0.0588077024729281,0.020821432678070906,1.045640795116487e-05,0.0005635938009214136,0.0013812183129457978,0.0017538861369872372,0.00015947008176941946,2.7636199719016652e-05,0.0,0.0,0.05058332375288499,0.004154830920770403,0.00039742858645597234,0.0010453953876852218,0.0012536970401757497,0.0016979669926822094,0.0001280629737921979,0.004711710513205403,0.0,0.0,0.011425438394033871,0.0005842451930575532,0.0003210922423274587,0.0013728753505541924,0.001522052879399327,0.0017472120434244287,0.0002659087222932621,0.014031478120807295,0.0,0.0,0.001529810765517503,0.00028803622999096223,0.0010146586242312239,0.0010595405827648063,0.0016930136942290286,0.0010037691488401501,0.0006238079100163718,0.07302246354562836,0.0,0.0,0.0008479867255356544,0.0013999768494372677,0.0009984835304533979,0.0017355681507416065,0.0005453548937534025,0.0028854810229299588,0.013763235508944538,0.0,0.0,0.0
9,0.0,0.0,0.0,0.1977910103752295,0.007109461387049931,0.01396429781770192,0.009288652817331156,0.013940343807632205,9.749335134967563e-05,0.0,0.0,0.0,0.1977910103752295,0.040926824155496755,0.02176191762159696,0.021037221629831016,0.010958031089092657,0.010232500450410575,1.059380575807456e-05,0.0,0.0,0.1977910103752295,0.27105964967984486,0.03136458831438005,0.040900480414434615,0.019432976522573808,0.013724254612507925,0.01012026777256414,0.015320569497768943,0.0,0.1977910103752295,0.2634863920529067,0.10665396747784062,0.030615515446655972,0.04091890067931092,0.017685330569295332,0.019398682477686502,0.007905712609462823,0.05929593295305713,0.0,0.2591632040611913,0.2666575156714923,0.05946609417043747,0.04557182205299526,0.031264821941575205,0.018628250174406058,0.024267056454998492,0.008666589159954441,0.01215721823780036,0.0,0.27105964967984486,0.1071206873400945,0.06142068970011805,0.05449142182103672,0.03075891672142428,0.023895444588672432,0.03009563825220196,0.023426424339294205,0.0,0.0,0.20059802337373922,0.08256675826673832,0.05727877072535348,0.05787474167009221,0.02977730641278009,0.027104728251678978,0.029128672929063848,0.0640751637421123,0.0,0.0,0.1052567174996355,0.07346183928545891,0.06384913911686985,0.046315499225527135,0.026980150090271104,0.0325232813304519,0.03024311220739817,0.0674578664618688,0.0,0.0,0.09968493936380629,0.07376562118855468,0.06129123532166769,0.04192832261758028,0.03669527904274805,0.04280835622072221,0.03261248227819491,0.07382808725664758,0.0,0.0,0.04492486157036857,0.045133713882182014,0.04624214390232617,0.0541544951112366,0.06897830091302215,0.06528492316113177,0.08379141104886445,0.0,0.0,0.0
