,10yrs_10prc,10yrs_20prc,10yrs_30prc,10yrs_40prc,10yrs_50prc,10yrs_60prc,10yrs_70prc,10yrs_80prc,10yrs_90prc,10yrs_100prc,20yrs_10prc,20yrs_20prc,20yrs_30prc,20yrs_40prc,20yrs_50prc,20yrs_60prc,20yrs_70prc,20yrs_80prc,20yrs_90prc,20yrs_100prc,30yrs_10prc,30yrs_20prc,30yrs_30prc,30yrs_40prc,30yrs_50prc,30yrs_60prc,30yrs_70prc,30yrs_80prc,30yrs_90prc,30yrs_100prc,40yrs_10prc,40yrs_20prc,40yrs_30prc,40yrs_40prc,40yrs_50prc,40yrs_60prc,40yrs_70prc,40yrs_80prc,40yrs_90prc,40yrs_100prc,50yrs_10prc,50yrs_20prc,50yrs_30prc,50yrs_40prc,50yrs_50prc,50yrs_60prc,50yrs_70prc,50yrs_80prc,50yrs_90prc,50yrs_100prc,60yrs_10prc,60yrs_20prc,60yrs_30prc,60yrs_40prc,60yrs_50prc,60yrs_60prc,60yrs_70prc,60yrs_80prc,60yrs_90prc,60yrs_100prc,70yrs_10prc,70yrs_20prc,70yrs_30prc,70yrs_40prc,70yrs_50prc,70yrs_60prc,70yrs_70prc,70yrs_80prc,70yrs_90prc,70yrs_100prc,80yrs_10prc,80yrs_20prc,80yrs_30prc,80yrs_40prc,80yrs_50prc,80yrs_60prc,80yrs_70prc,80yrs_80prc,80yrs_90prc,80yrs_100prc,90yrs_10prc,90yrs_20prc,90yrs_30prc,90yrs_40prc,90yrs_50prc,90yrs_60prc,90yrs_70prc,90yrs_80prc,90yrs_90prc,90yrs_100prc,100yrs_10prc,100yrs_20prc,100yrs_30prc,100yrs_40prc,100yrs_50prc,100yrs_60prc,100yrs_70prc,100yrs_80prc,100yrs_90prc,100yrs_100prc
0,0.0,0.0,0.0,0.013846887822426157,0.04087797536004689,0.03609194569561114,0.047318677183803226,0.01784914731946352,0.018482452385648718,0.012628940923317233,0.0,0.0,0.040611999751896666,0.08553463907007364,0.061561270512323074,0.04692366392027669,0.04023365460920614,0.01947298929423491,0.03250615876533047,0.0,0.0,0.020411150739462647,0.06471574792095836,0.08933553119229765,0.03987270031736545,0.03298940521324978,0.04923848914477624,0.026298250827510805,0.034736693477473546,0.0,0.03434940735074432,0.03783757108496233,0.0803954548373097,0.07595449342960969,0.030969285373903865,0.038008746041199415,0.06518454468251988,0.0238663375311704,0.033249703038966794,0.0,0.019942387886653035,0.05376856174650346,0.06517132795235858,0.06535763760749191,0.03235817720620271,0.052623174343436,0.0735562455751877,0.021021368707136,0.07048642201061928,0.0,0.04775606323078907,0.05504861954008233,0.06349911429512822,0.05990422477880364,0.04611105271363625,0.07182911111852452,0.06861526926209383,0.026786364969836107,0.07308145338530747,0.0,0.04353293279884507,0.04696176108004413,0.07309930837051803,0.06886959696589734,0.0680110179513993,0.08278313826699357,0.05096626635577539,0.05600439367439214,0.0,0.0,0.04276309742494011,0.05859124929717874,0.08422396034022417,0.0924079843556449,0.07326712739530317,0.06403554024330194,0.06491011562945193,0.12471468953373721,0.0,0.0,0.05861559997021737,0.0899851788256133,0.11893699001146396,0.09821449226812162,0.05418008178124312,0.06204093016030654,0.047738153953102325,0.0,0.0,0.0,0.06493515426999452,0.07210333081807285,0.10851070921224626,0.15950397787932358,0.11142614410211493,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.03593868751365792,0.0018508982285314612,0.006381732957835173,0.0013657982807976365,0.00024517789546185664,0.00047889435105397116,0.005339169334830807,0.0,0.0,0.004357218999696988,0.0038623767093318717,0.004818618625287208,0.002672631997470587,4.636268129631915e-06,0.000664450164037822,0.0004706302048648192,0.0,0.0,0.0028644812701121847,0.0033249381426390112,0.0033824060968958847,0.0003951951688355715,5.528890203443382e-07,0.0002641743348218428,0.0008868474920623592,0.003442078333903642,0.0,0.015328589815886362,0.0005167336928165733,0.0029538866836217315,0.000453773519426548,0.00033106926396042624,0.00036900507833081964,0.00046317731683431784,0.0011993310560803883,0.01306882780276264,0.0,0.0004366675530879105,0.0045394329740066075,0.0007661552601908594,0.00021447537372398795,0.0005503094729562008,0.0005163066424462848,0.0007924820848380643,0.007787352034969941,0.03454731780253828,0.0,0.0003730308618610234,0.0007858149028173722,2.6997034122233643e-05,0.0004617514460476535,0.00047168717057877174,0.00016765939178575717,0.001105921432813295,0.011677086997507247,0.21747949618209206,0.0,0.000652550417910458,0.0001970172632812517,0.00047490624157231487,0.0003707901023178861,0.00015357148701489187,0.0007888752067846116,0.007367692049116026,0.03103003858465414,0.0,0.0,0.000547908799280572,0.000978275765265435,0.00013286962127567747,0.0003162809464226646,0.0008587185758821558,0.0029907264134950706,0.01769637293368931,0.08218253085972638,0.0,0.0,0.0008239424430520614,0.0004011267189288903,0.0004319853988198341,0.0006828131145728555,0.007198899624251243,0.011951892787333218,0.010911514346448326,0.0,0.0,0.0,0.0006346447696314872,0.00456085974063114,0.018769624376460015,0.015946279155881093,0.06380855080402381,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0002681161264297405,0.015913279225360788,0.014925341624651978,0.005626118568500038,0.00020387286504397473,0.00028461144563340923,0.0008443266134986471,0.0,0.0,0.0006856599170835809,0.0075563653233640116,0.005878736240530702,0.0014582472371112987,0.0002637975689322447,0.00038010609129435213,0.00048491827366015094,0.0,0.0,0.003941177366924675,0.004584400224769247,0.007583148444040733,0.00020471205338312704,1.7308440971142147e-05,1.3441603469166452e-06,0.0005594323684003921,0.0006643533564982818,0.0,0.026578629294001788,0.008456338419614018,0.0016001033354918759,0.001127168184750893,8.034389174738088e-06,7.07096895156134e-05,0.0002495269654576582,1.5164079910867656e-05,0.0009235306880718275,0.0,0.006249036501848271,0.0013383196513718776,0.0007542829474994628,2.9212244791465558e-05,1.0936382664139543e-05,3.098133509737977e-06,0.0004015310547010875,0.0005239249281271396,0.0036097351851976933,0.0,0.0006195785005423948,0.00027446144975107334,9.503471407601438e-07,3.749705351818733e-05,2.8132481447729063e-06,0.00026106496478539576,8.76381262349124e-06,0.0003330582336775745,0.06931985734655133,0.0,0.0005149219392474036,1.01626053236048e-05,2.2924246202205012e-05,1.4136807601206058e-06,0.0004382033285220688,0.0003768175435890919,0.0006566445860188841,0.0009423563305303029,0.0,0.0,0.00010765680053825832,2.7851322714655957e-05,7.665390279743e-06,0.0002804779377207911,0.00012349274820699918,6.37597105614951e-05,0.0018161582836749846,0.0683394323434049,0.0,0.0,1.3601220278935955e-06,3.694131405695966e-05,0.00011746776112619983,1.8518049643700962e-06,0.00023620115087075177,0.005579621559826831,0.03260282644495849,0.0,0.0,0.0,3.3961054810571767e-06,0.0010452980821523683,0.003130402819581324,0.02747645357555717,0.0024367405573803014,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.004584819111961291,0.011898632361148964,0.005497311527166926,7.468156384815572e-05,1.255262733568241e-05,5.939406228394617e-06,0.0007983739282440006,0.0,0.0,0.013460139004272564,0.02299527154702652,1.3006452910357957e-05,3.6719430092646554e-05,4.316990635699902e-05,1.1973563540323973e-05,0.0012922437540590082,0.0,0.0,0.01434703883663635,0.017531756865538428,0.0002091656480066595,1.547950542746257e-06,4.630605029753987e-06,0.00011192986767316615,0.0014486256051217117,0.0013998027054250572,0.0,0.005137794629951342,0.02272984472043682,0.0009364075650765136,9.988024765039683e-07,9.805793292005927e-05,4.136348747185714e-06,0.00013196938353787768,0.0030780362386569893,0.004408970996781392,0.0,0.006359652217823641,0.0023023914793217637,0.000535198523451963,0.0001063414415283237,2.9138428235486735e-05,2.3975894978822687e-05,0.0011294918691722167,0.002213756881421003,0.006154218265201572,0.0,0.002862658651064276,0.0006176741229666494,0.0002022092541356102,0.00024564689155992525,0.0001483055811304368,0.00018162411348199292,0.0031833058223642574,0.00393954582569267,1.7269246042062036e-05,0.0,0.001103718350225047,0.00023245829901641368,0.0004016066725716083,5.7155878707915164e-05,0.00012289283363164927,0.0016347953125758208,0.0020193716773297954,0.004488190005972004,0.0,0.0,0.0006071291765027409,0.0007590432200986763,0.00020930955171849508,0.00012352320878661338,0.0021275848754999105,0.0037515554414305763,0.005127122830921094,8.682911343627087e-05,0.0,0.0,0.0006087118968595151,1.2341381248948124e-05,0.0002034016596875743,0.0034136550834718005,0.0010510871081697015,0.005167864198789007,0.00035531075089134667,0.0,0.0,0.0,0.0001593190573299097,0.0031409203655363704,0.011266642531461812,0.03266628387432602,0.007864717057986415,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.005750340537561294,0.0001535255117408596,0.0002443300624164202,4.181707946915303e-06,0.0002614798806386265,0.0006618833269416147,0.0006741574205647582,0.0,0.0,0.000444286666603122,4.6132097641926606e-07,1.5574971312659613e-09,0.00011631184044136322,3.580653585244509e-05,0.001108859813322205,0.0004615761649979788,0.0,0.0,0.000868222540008734,7.523515753726784e-06,0.0003332116684336972,9.136613026461404e-05,4.0147740387741493e-07,0.000277392338498883,0.00018044083589185966,0.0003467949882580701,0.0,0.011993786917301685,0.00012417751028159785,0.0002891808252134531,0.00021200653603281605,2.393123855970458e-06,2.0874200647558183e-05,0.0009887336406174674,8.041190851471036e-05,0.0020057714456470643,0.0,0.0004298736483602239,0.0006518943418953871,0.000192374078201607,0.00030361904781750493,1.6851404821549565e-05,0.00021843398317544782,0.00035665994523026434,0.00012213807034155977,0.006098424631556076,0.0,0.0011659087533925083,0.00035034660057109424,0.00024672015437854355,2.1380634254497544e-05,0.0001677886438475884,0.0007151635055864247,0.0005324941293339824,0.004683266693016219,0.00046489443382802254,0.0,0.000709482753357138,5.956106443716358e-05,3.987525107951306e-05,0.00019863210579174062,0.0006627252095177116,7.819593194735575e-06,0.00014123304153246252,0.006504627353171588,0.0,0.0,6.879055801412015e-05,1.1189528807742377e-05,0.0005318560890901214,0.00026819276913037093,0.00011044718706920698,5.536328459487816e-05,0.0012692476467158764,0.0019563512682497786,0.0,0.0,0.0002757666905427447,0.00027465735565412874,3.867552437508692e-05,7.378399134305713e-05,0.00016694886114565488,0.00014796370220082622,0.018365966711992532,0.0,0.0,0.0,7.918556984565228e-07,6.998315867789984e-05,0.004167564640038646,0.04036592832483954,0.08515231054707817,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.002203201827410961,1.282909076749661e-06,0.0002740272366614782,0.0008830309270183578,0.00263650621595668,0.00064289234628645,0.0011575986903072932,0.0,0.0,0.005846093589512158,0.00015925229508773064,5.2504480343995574e-05,0.00013978392172897536,0.0011638728653948771,0.0007421419454495259,0.0006147115298560379,0.0,0.0,0.0004978866281087901,5.424991769320542e-05,0.0003031966983901846,0.0007990285810187681,0.0009495926576397196,0.0009935016465639768,0.0007611036036058172,0.0006143759715074859,0.0,0.01795428018798606,2.192748745499795e-05,9.239807181693482e-05,0.0006800157589023081,0.0007704856853015807,0.0009642239856670898,0.0009861798335806249,9.65181648245883e-05,0.0026387925255453304,0.0,8.632431205457536e-05,9.08724371306846e-07,0.00019244862412048924,0.0003794527305699402,0.0010652504209403002,0.0008126123060090418,0.0018151402994234234,0.00021201173487672698,0.004605698572708206,0.0,7.19201091189392e-05,0.0001969263002504773,0.00012676875359696194,0.0007388731852832064,0.0008021896827311581,0.001005674937594847,0.0005382804381015571,0.005904730530859936,0.003699955824306267,0.0,0.0003475289710415108,0.00010901862837597864,0.000447884964279166,0.000994377984672501,0.0007950138334192891,0.0011202896357760395,0.0007306485010895036,0.01017287364254349,0.0,0.0,0.0004485736879009661,0.0005926658446679944,0.000589831615129488,0.0009063255941657022,0.0007659575614483716,0.0011314609393809905,0.015147994222444394,0.008371221042634547,0.0,0.0,0.0003319888671383664,0.00027949057112430786,0.0013750547419963954,0.0020536298771676176,0.0024834343771389378,0.017872268350300202,0.0012507164794688386,0.0,0.0,0.0,0.0021099522881184996,0.010293900061788541,0.011191645420162266,0.008952789332161815,0.01814484708980235,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.01047910803885288,0.0004105891599138767,6.788748306763015e-05,0.0005454210260220638,0.0006241115846473688,3.476877655927968e-05,0.003683820967010476,0.0,0.0,0.00026142019282027196,0.0023310704755251654,0.00019977597009790404,0.00014490387218246692,0.0003554721982729214,2.4842179675466092e-05,1.6785073776892645e-05,0.0,0.0,0.003264899535579291,0.0018360266298874661,0.0009163331026811328,0.000261224288283457,0.0004908702705659351,1.3753121681947533e-05,3.258248534443453e-05,0.00032318669236031106,0.0,0.021911276198783747,0.0022193494298269334,0.001884151209539775,0.0009880741310085428,0.0004522774030727428,7.655689205721128e-05,4.2969227096012474e-05,5.379437960029154e-05,0.001440219874598081,0.0,0.0012235672701469413,0.0007205137330631439,0.0014736120540032038,0.0008414639553748771,1.2678466696502966e-05,1.7230089631725676e-05,7.161139179534537e-06,0.0023558772317857635,0.002278132435757474,0.0,0.001733884735551472,0.0019830338595682173,0.0018021512400817619,0.00010050229703439939,1.2794971748775197e-07,8.07640974685997e-05,2.5180772222133108e-05,0.00528596940999293,3.564732122107728e-05,0.0,0.0011798243020183508,0.0007955711983743674,2.3235641106289506e-05,1.316537269602236e-05,4.784851067063389e-05,4.1821793830387755e-05,0.0011216757271240718,0.008880904971123038,0.0,0.0,0.0007666041949503377,9.137634667810701e-07,3.643734979297264e-07,8.522087993567684e-05,4.4599626739527665e-06,6.401903767139228e-05,0.006578244489354623,0.0019305299262573072,0.0,0.0,3.573917005783578e-06,3.2490834545040315e-06,0.00011740281361150018,1.0101752228819372e-05,0.0007161996120164105,0.002091837299066479,0.002598019501761528,0.0,0.0,0.0,3.851908115759528e-05,0.00036160891043668375,0.006163295873484076,0.009313157066560995,0.011501966950936526,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.07922071652355045,0.07041830088475298,0.11929503881576187,0.16106038593897198,0.22911439817377277,0.2562002599976303,0.2159787781397432,0.0,0.0,0.016218273711856468,0.03319151067637183,0.09077463078149428,0.1360621551625154,0.1549958775010244,0.204428816300392,0.2280456134105876,0.0,0.0,0.05457723311546392,0.009303718629112057,0.060516866070586595,0.11037503312530683,0.11447662179637241,0.12440529657374133,0.173199931952019,0.2123354762993246,0.0,0.00470897811033455,0.005740659329473097,0.027850523881579603,0.07654618855629935,0.08899562836520991,0.09073604726183493,0.11991504755466464,0.1675880084228094,0.21992032978448617,0.0,0.018999453627916996,0.012260792305154422,0.04595511156270271,0.06197034626861753,0.06808740053189943,0.08198488488699185,0.11629039249503492,0.16227198848523172,0.21915827351306272,0.0,0.005959558021422895,0.029747867787586757,0.0413492246942615,0.05642164714062836,0.06181975211540647,0.08403053984548425,0.12352670397002152,0.19324209762534084,0.2134028234425438,0.0,0.014728338428838028,0.0302346698483289,0.041531157156749154,0.04968560641852737,0.06901030167634536,0.08828094672068831,0.14935163644411542,0.2221948384448844,0.0,0.0,0.02141593012000953,0.03121912813114236,0.03990979844492304,0.05574745260317615,0.07296115076096821,0.11929374811036497,0.170107652859522,0.22647012561964341,0.0,0.0,0.02569340834861933,0.036783687006996635,0.04962883336112689,0.06848744657019168,0.11091704132533708,0.14982653830340475,0.14782857938850325,0.0,0.0,0.0,0.05747713066594007,0.065953453236816,0.10674959235655734,0.159358153911335,0.15613766772057136,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0002383015887429396,0.008791693357499075,0.0031749405898355842,0.0006106218328527646,0.005068087249580189,0.0029755224010186154,0.00021585221281972267,0.0,0.0,0.0010637967234183865,0.00014130473085138817,0.0002780143248088951,4.189172399526875e-06,0.00035074185181627193,0.0005709286913951894,0.00102941963378278,0.0,0.0,0.007589927581328482,0.0017799504325223259,4.3742326707230106e-05,0.0002701623961514077,0.0003504677234764664,0.00017873057886019783,0.0003453512988641494,6.597349323289592e-06,0.0,0.00972581607583245,0.0018954413717513496,0.00041958250652796014,0.0009778908432506173,0.001069113859186177,0.0011063777042530365,0.0003971229602399706,7.391172148385472e-05,0.004568402846519715,0.0,0.003268363938148666,0.0015120599945790403,0.002010945149534704,0.0017114860307421154,0.0017538921255076945,0.0018062891868009245,2.9098672117977564e-05,0.0024110352886776987,0.006782246353399857,0.0,0.0013894461758228172,0.002765969649345057,0.0031265905477345646,0.0021058109543317105,0.0015775553639547635,0.0005607329124158733,0.0005577208080661533,0.007028756135733505,0.010877241859781672,0.0,0.004119054853678805,0.0032103981633145873,0.0035412005431104676,0.002030344386786842,0.0008027476777338061,0.0003005022484579012,0.0022050893281490014,0.01656586302763885,0.0,0.0,0.00226785621839809,0.0036762346801801904,0.00262992388599792,0.0008576884840170163,0.0009575712196774333,0.0009410815514772075,0.014841214350045262,0.0009126413007368717,0.0,0.0,0.0022790975868074437,0.0016449017570310254,0.0021891812620684625,0.0024895419396941953,0.004763039095046495,0.007059437590134721,0.022917040883123407,0.0,0.0,0.0,0.006949572892172573,0.01225687937208686,0.0004244524360516033,0.005226413333816682,0.0033521531542756167,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.14228963217565427,0.08243777923184747,0.07968577262618615,0.048263943425355005,0.02094995157884416,0.01741350648483997,0.003060543009424821,0.0,0.0,0.08165077766010786,0.1025451602788181,0.049069399722257545,0.03928056271760827,0.030746204238069286,0.017497923417876926,0.014003925195452016,0.0,0.0,0.1577646735973406,0.12491267343142909,0.07178968217686266,0.03547142616582466,0.030498701457149613,0.025451423339319823,0.015390075174132378,0.015030489816405312,0.0,0.19238143478958325,0.1553261160813707,0.11216095627487965,0.059335958527464205,0.033130601872085164,0.03106023433429339,0.02776891689246397,0.019664130930123425,0.031379593775581194,0.0,0.18415918685155497,0.14916489903947172,0.08976342855840125,0.050671379467111755,0.03491041694052732,0.03617305848066166,0.03121961386143035,0.03531064055098465,0.019338607204158698,0.0,0.19166843398831213,0.11674395031765372,0.08531483379030103,0.0508652381292497,0.04337839172314095,0.046606389107573865,0.04081020909520072,0.03594852882696786,0.03936508158251095,0.0,0.18592551370824706,0.10131174972580148,0.07240778564178896,0.058403179109769776,0.058547444035172425,0.060095628284376756,0.05573402564004193,0.03267561337694591,0.0,0.0,0.1550580445985389,0.0910108418407568,0.07777318482696283,0.07011525347261871,0.07952621661297565,0.078819475815336,0.05330760921971256,0.03325138525099014,0.0,0.0,0.12633949791341093,0.09916869575125298,0.09299237879916578,0.10691173340622939,0.09187569945088236,0.052951208632982194,0.11561973587945606,0.0,0.0,0.0,0.12250885378058163,0.1044395102882576,0.05446710757010542,0.01365550839972296,0.01980816177516609,0.0,0.0,0.0,0.0,0.0
