0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
15.138675212297917,15.222249492749006,15.21236211815031,15.945767159832542,15.331425123992297,14.771333510902037,15.408127202458965,15.259354571206613,15.227069265182882,14.762792269761928,15.372148251919578,15.397659140478936,15.2567472276116,15.140476939823742,15.012695774725334,15.46115498916188,14.637535058805499,15.228452539738074,14.868997508127173,15.578871252729817,15.382024459414117,15.144671542876056,15.266439467160918,15.397593673216148,15.032619193858526,15.649842262292522,15.071538278081539,15.554291495309165,15.558008623429835,15.548525703651782,15.06352811631874,15.704499320479302,15.267884247976456,15.761369773594058,14.985577377474447,15.182475146053953,14.976592789507555,15.010826381582909,15.395729232370575,15.141638486284403,15.068381172776268,15.159915602125983,15.515302372838214,15.43184304751628,15.120777119951034,14.97710137214719,15.05157595701415,16.211376280393637,15.124781362505766,15.178164457447426,15.571436283053755,15.172159493888289,15.117063884144622,15.316920867211147,15.241246442167434,15.337190888891872,14.7929929836859,15.131351583427643,15.232239632638931,15.400850849037623,15.399845473878107,14.623961506323154,15.384038762479992,15.16993218825895,15.555745353289403,15.424032778298116,15.7100953321763,15.524988613135866,15.106293815032767,15.761579955346841,15.64180486682531,15.47570031994089,15.226549914203268,15.557017923267539,15.405594688738482,15.282847888738324,15.235063862476139,15.58367913285989,15.960266254967337,15.311460173041969,15.371279962060026,15.446752649644937,14.707022306690018,15.33686909659648,15.48767402354188,14.96333372373409,15.2762162518044,15.274480512533973,15.374469346880302,15.247939860546902,15.552218037584755,15.376961253252912,15.313240513132955,15.511287554676585,15.142653441555963,14.942159264369678,14.974979016796977,15.382062750531375,15.700615980887504,15.316883302475327
15.020596654097233,15.641291676078742,14.971340684633795,15.160880154257447,15.316015478305014,15.87199593694664,14.900340212113115,15.430337526079462,15.149645668887935,15.321835501819555,16.006816969728444,15.227983337679085,15.306078770277558,15.959362678747482,15.169576223940327,15.545574461388274,15.5107840083406,15.078916649314152,15.532269926202288,15.698727713928182,15.465552755815047,15.11297828650994,15.4013533960424,15.57990589388668,15.204703480546426,15.824710409045098,15.41735680722032,15.202584728388045,15.449585833623631,15.383577640281997,15.134811225553383,15.905560059940594,15.629783013686726,15.151757351394185,15.557019545973025,15.280912760885325,15.159918825827384,15.488769899550007,15.190267962784088,15.538574208928678,15.679725943248242,15.279315119475035,15.332146116978077,15.732647038285677,15.099114704394319,15.319014631939421,15.847014502992671,15.564339350840543,15.597683758980422,15.634414001352793,14.931926771790081,15.175595570313707,15.98921612833812,15.824592484565759,15.16040903050121,15.539895091378504,15.525043047482836,14.927390035707552,15.104448143636567,14.713821345445915,15.509180550199256,15.128821941436751,15.70535772178016,15.166938273669379,15.229344785601077,15.457011940191817,15.257932844543088,15.055032814022749,15.250480504662706,15.601264327472057,15.172510979533904,15.42755862342914,15.844136663365523,15.043975566810612,14.936720461573577,15.039884771182182,15.417243997411656,14.807377596495254,15.047347604628234,15.852318361060647,14.819096740065065,15.01077089179795,15.199933927903384,15.206553948206757,15.401061326005662,15.59337160025955,15.653283982509503,15.036580120404476,15.86518351069379,15.905452561809334,15.131995925226857,15.625136942231444,14.808169414745766,14.96347138416466,15.338536562141496,14.876830922149464,15.546594871941306,15.052184684020787,15.51827336950672,15.216838600094093
15.262940789299101,15.288508418572016,15.619461709058497,15.936879997946509,15.421982480159416,15.344074813049591,16.002514922518095,15.109968722173948,16.013689249737514,15.628904367860438,15.503709244230416,15.116015158907954,15.751174853023933,15.587691644898513,15.024146660237065,15.046261082395555,14.941667393681564,15.56165385719073,15.367724084786392,14.88793439435787,15.852264454685637,14.987687276717923,15.493288260359375,15.52114312612869,15.312962888837522,15.408331338978517,15.113424302131534,15.575092595114436,15.177829840930414,15.074974021676502,15.84238407858779,15.474586666556576,15.013146775112666,15.980835149181493,16.04768283445626,15.735293464362051,15.474662441316058,15.655411153718381,15.948141844634266,15.833004682606774,15.442542280266817,15.34883800685375,14.934419542802186,15.401543265569302,15.886038145254231,15.297609533888226,15.429959957696186,15.74071059155258,15.566050836876057,15.787452279321894,15.40552428960213,15.852889580570514,15.493484853354024,15.799149117468101,15.745883725126745,15.618579288303243,15.739006162716185,15.01877345256899,15.537450329050394,15.601725411064164,15.173673329460378,15.362638439259952,15.26460208665237,15.150881492994479,15.458760460280386,15.124759354195882,15.315567509178473,15.393274121144986,15.650362822864459,15.607533485903359,15.655327305360512,15.056756859598913,15.63975466693239,15.134470999256532,15.128584158773359,15.848059252109223,15.31021277305398,15.344708573714898,15.628239068640754,15.921913956322438,15.61878788919961,14.776135046908122,15.727756784927061,15.287185544278664,15.401203782004638,15.030681762912034,15.936975436852478,15.41193927013696,15.838036130119097,15.596234581257484,15.52819289170857,15.547194288289074,15.185529870813925,15.548161807544345,15.62758043198959,15.1329000677157,15.147347191998824,15.339907234118618,15.136966934671296,15.175205044376167
15.570382479953288,15.633269766502346,15.58698069965983,15.713540709155666,14.788105087564245,15.84297777753309,15.174941426951133,15.219783320043307,15.457295410806752,14.973085328461446,15.771918170007167,15.4103437217286,15.338089835822892,15.126498891304015,15.594618921689042,15.063354916441243,15.071922934043728,15.549064310688392,15.90739769182563,14.882960332694825,15.807829284651842,15.413389001139137,15.848992397587761,15.77948222322083,15.880595064779046,15.512353454766442,14.89129260741115,15.403648596172356,15.36774619576483,15.430154923235097,15.446038279032798,15.428812500062921,15.535310603058457,15.862245532691006,15.622203519275995,15.396538760636373,15.304463119308608,15.486703730581477,15.04791207412144,15.273142361055992,15.955337672805252,15.171579936692227,15.685072521319151,15.697001585816349,15.524765065929259,15.865236635304447,15.103733581519878,15.654439359883861,15.336398926095963,15.060946318145685,15.3904947189359,15.496028306757667,15.952510785656091,15.408463846547685,15.765670044871442,15.607754923828669,15.838575881789978,15.95973346017073,15.583334493815606,14.923282664897236,15.198429030487832,15.098745482595865,15.235919006754377,14.711172797281183,15.222580104782095,15.448604449412068,15.96539930071355,15.39823641588697,15.134743213147098,15.771232240157714,15.44122898340009,14.939863555264353,15.13367673716865,15.305452318147557,15.719302849837643,15.65980066059889,15.511381472537886,15.770490353366126,15.746799889689195,15.404557490934433,15.30719091357939,15.412278720721762,15.296623414631744,15.457647019096205,15.7316315941952,15.382468886199492,15.078332566163468,15.035335860916913,14.99809410578945,15.512447424793947,15.647235012046886,15.40822355037306,15.284984832324435,15.463899928662416,15.766965482621051,15.406623607780165,14.957101254386359,15.093126246309076,15.090942616520564,15.705624205882659
14.652911467458809,15.38851842362771,15.848645367320058,15.899411197203001,15.71102724852511,15.057511471903723,15.8484843916274,14.971440033461684,15.43142124910937,15.373303383830468,16.220825836332935,15.24644779811291,15.623725524304984,15.045956408338128,15.884534356220803,15.617778856345668,14.889370474278584,15.224902239610707,15.685951813600656,15.192520031215812,14.844184851275836,14.948725988250704,15.290073889641706,15.40737334444979,15.85827463946518,15.484771923648083,15.135081740254378,15.773370491047583,15.533664282532916,15.189781860215936,14.983659966929956,14.974273833432154,15.575204181370427,15.634885794750408,15.186058070413951,15.491313310064655,15.391654847220481,15.613423941693217,15.61434603334616,15.605578359834485,15.111836205944321,14.893152188061585,15.619276152068883,15.124869639603181,15.331554587259324,15.304548490610658,15.499302246441,15.454939447373471,16.124346930774536,15.917371727129783,15.326522492676878,15.566607631038426,15.637035084888966,15.634399875395644,15.431098747537279,15.061284454936972,14.906874478631675,15.512184068990488,15.252912805274473,15.097930837026041,15.409330496677743,15.268000042322733,16.02381205697323,15.656382336612513,15.633650284473472,15.674454352827578,14.693542523479165,15.619571122890267,15.139001864631354,15.307328160956677,15.390419519274342,16.15474035910264,15.244395573063457,14.934991727836486,15.545783804872139,15.541222872238178,15.195929533078354,15.475185801608724,16.004284920263924,15.330790541925921,15.255757031105508,15.185735435228134,15.392194984760646,15.443746114289498,15.140249613468104,15.912360792235352,15.230609463555657,14.858833383751621,15.464899683874233,15.166494160127092,15.153735846559243,15.315469874676447,15.761965002081329,15.229531482018155,15.29537652182873,15.549680362864603,15.061372685454899,15.536676376365172,15.520090051869223,15.160554014665452
15.193564659993912,15.581168126435205,14.833269643582433,15.837107151656898,15.458384293592665,15.577888218285727,15.28634382592832,15.168244465295434,15.089192263675578,15.836932762635136,15.683717368126423,14.96707887224015,15.114133196296745,15.016553729255692,15.483872323701345,15.158644907832656,14.658721063413092,15.424128303570082,15.695063105215212,15.632613360874586,15.549040768167512,15.49766215306802,15.252610499477594,15.987750838333264,15.595393067461403,15.265596173923967,15.802634233662689,15.82695737657681,15.384785323339266,15.87943527846697,15.211100656162673,15.577126923842059,15.204982658612787,15.31033389103156,16.19924576435543,15.398402176694054,15.497534164655686,14.984044156668322,15.606848970777081,15.975363718288394,14.959401155579153,15.690549934005055,15.695681079439353,15.58751067932564,15.25272433189048,15.113883665164499,15.613013641152817,15.470183095578943,15.483460207454474,15.890229873280528,14.907815661406184,15.911325009927591,15.068750058695167,15.867334954184003,15.478874852920956,15.452208381598577,14.946012848539775,16.18298906771227,15.680781904876335,15.188296740047592,15.492501957796897,15.80918724265842,15.66814171055146,15.321755641621515,15.725005074650504,15.999756776032454,14.893512665816441,15.861514260322288,15.205980854348239,15.217837953949678,15.732612911797332,15.70961372325462,15.409688933787123,14.931536227520287,14.887535800564276,15.656744667274287,15.283498771742742,15.136070953242863,15.474517854290317,15.539490309852827,15.520023764566393,15.06859024038326,16.098047031204224,15.778291192225975,15.01842270673515,15.639847173447947,15.209024423024456,15.19823085888255,15.54172184353187,15.642741088073633,14.936117249042455,15.548238274192494,15.994849269913011,15.313160227336171,14.791964675040344,15.02348586897359,15.538138296388096,15.720431563186754,14.77454512595296,15.334447219406702
14.659919268100122,14.979461328366419,15.180064184451767,15.316508636041066,15.444519494190859,15.375999078831503,14.88729853327332,15.109300328655973,15.122362131594908,15.22939635867326,15.406343664002804,15.501140080081845,15.263052390464873,15.248721675393256,16.278373789880387,15.324402241167926,15.528022018324105,15.56926199308151,15.486769405154904,15.769431238402417,15.24488893608868,15.704561669271998,14.67962385324076,15.434663684748958,15.673739034765998,15.057565915309844,15.1844939182559,16.083942507262115,15.700968658073787,14.882547661848248,15.093190569605085,15.375041149563852,15.061509370821666,15.11447433959838,14.851957707660818,15.705355517375901,15.541941915206374,15.096321904687077,15.122702197057034,15.450938453175729,14.853693888431492,15.663831593279294,15.872052140605867,15.482530800947744,16.066684914076784,15.652800275658613,14.891890141392818,15.038366354954741,15.629209954952215,15.886887611842043,16.06704708545788,15.366314046386714,15.05808953973982,15.964792165326982,15.761456555927111,14.725222950764795,15.19391276267409,15.729821048917001,15.875573052519078,15.584087452334705,15.913285850421913,15.273528297236052,15.791340646242716,15.11402113436563,15.317466378247065,15.077878568054164,15.694244884520872,15.396891470478382,15.759628670548052,15.839504288555078,16.2959576090133,15.689538077288935,15.587750796275015,15.504300716969905,14.736709765483504,14.97768731414277,15.3620876936525,14.645876630777952,15.563486802404041,15.27216283771092,15.117586773720975,15.37669733413794,15.849212936631936,15.730228689785395,14.908283046311466,15.674951943758055,15.42330620296314,15.265210956234643,14.447522155767995,14.833132178548963,15.386176628582101,15.407234467531781,15.342676547203066,15.455286359972742,15.27344455332026,15.104441875571812,15.361833618156648,15.452183115147069,15.927066644722391,15.041142637400753
15.781696732910689,15.246995743091032,15.523008360656092,14.964270667690991,15.290279285675034,15.36043693620294,15.829740278849721,15.458123266245046,15.21819254177392,15.110918982596045,15.703250352585268,15.257476400182975,15.448051122773945,15.611220617053743,16.211510738195518,15.323533953459984,15.184455885786752,15.516555245764994,15.752670307427696,14.857121705963026,15.287158792713075,15.392543601436822,15.42757439288588,15.582704255757498,15.790645963461863,15.458322493163198,16.080702161685895,15.580717389081421,15.384649621919717,15.179499240883963,15.31552017124175,15.655208260381254,15.565069729263527,15.8077779871624,15.280329380513017,15.39004182406615,15.7950622704829,15.644148339023825,15.40021259584098,14.782550475161257,15.789597204788741,15.32882920844563,15.343835095997852,14.884513022335259,16.32962356641797,15.11090417327986,15.329615577123338,15.6133293047817,15.856059299436271,15.31991641675256,15.672036151069928,15.108954178469164,15.505638402712075,15.408099166157944,15.166773784291196,16.108422393479444,15.250133772410532,15.598534323441825,15.003151417547212,15.163420767536799,15.566947746231454,15.563392645601397,15.811510765763614,15.467172464337834,15.519823314496628,15.00993233779833,15.57946646851621,15.687107793084632,15.494904921841973,15.584962854749625,16.145232832361202,15.33589438847807,15.632668849956918,15.908391070341187,15.933010517916813,15.322761697738013,15.643231359940401,15.438984774354608,15.20972136831309,16.210085023458888,16.304745257761034,15.991960745150724,15.491283454433464,15.578918279157262,15.144726743788691,15.494458241008646,15.53533231632306,15.091251985939502,15.45024202906867,14.911164641835974,16.037229625866114,14.97990300755404,15.275862190523508,15.58805299259015,14.97142762733284,14.908530639561771,15.448882100291952,15.268116139013815,15.395527938438294,15.747303393797454
15.124756899604238,15.60383108753775,15.096325483884806,15.644103691099872,15.750926635081818,15.426723149116864,16.258697845086147,15.502970226875041,15.365173988621345,15.396304687273485,15.039063367057507,15.233684474130033,15.670965491892268,15.205559526204647,16.04554798567179,15.237067325646262,15.113425493420406,15.924325886310422,15.325767060445557,14.979107269420455,15.067146148382198,16.113727258394047,16.122391869162158,16.11574165655617,16.046656389485587,15.271213363678074,15.595620419254875,15.791511615301282,15.119336016527567,15.471355810868172,15.463938146266878,14.951719457154885,14.964204315846496,16.070477977024186,15.48041374899671,15.300079730522148,15.188296343617623,15.422591706006648,15.579234019583174,15.478600664789065,15.354888119643862,15.389034842355654,15.919934199706814,15.064540675168447,15.391905435203038,15.403323142014369,14.88769172960739,15.885228667823828,15.721428651317616,15.441980606183513,15.838809248293856,15.559766843497355,15.249502574907472,15.170822695878401,15.115541154957654,15.991001585069874,14.933777395329571,15.620816251852261,15.720105946205395,15.507812872041823,14.61737568674281,15.02286167736208,15.97961079282554,15.437061731213289,15.700680068559459,15.975328188688923,15.78339576497724,15.955673536651073,15.414000506707115,15.4815020093804,14.949416759014364,15.369996036363805,15.243398986631007,15.28569968529747,15.050890663214714,15.238285164516828,15.069422812094858,15.48909683407092,15.399470988349982,15.35859830740192,15.688014704402708,15.526343269046869,15.549301199380551,15.181219561451135,15.185195803979942,15.558321896070899,15.362884187256554,15.714026944091536,15.438074398006263,15.327576898868452,15.856011908466515,15.17498807731184,15.577995781642509,15.472933094278453,15.737988806418745,15.443798711816514,15.917759498650867,15.005984049961286,15.472217325591073,15.239284605990616
15.400437455271074,15.536843474042458,15.043827836353948,15.522241223585672,15.536559344499496,15.497004378414584,15.235246099104678,14.871749595489316,15.46186197742104,15.650310650607164,16.213510808525836,15.358819783942408,15.33880852544085,15.838426166180206,15.63170150039724,14.995570112701895,15.897285522009081,15.617272590098022,15.36112906828326,14.779425114458196,15.689575153079456,14.85775803263862,14.947106407698634,15.035267659394554,15.786185351991877,15.540526797267484,15.45284388142175,15.895034078427646,15.631467709586467,15.384211789534762,15.43317699087819,16.058589886684437,15.546947398789332,15.464778577991446,15.376629887212127,15.75670448676424,14.970725025207026,15.47864828760859,15.297097426860486,14.881566347399492,15.792492971538309,15.362057318865938,15.607012410513853,16.127646509200073,15.44910095434071,14.837388654541588,15.133456244894052,15.980876467008825,15.75205159827532,14.694573248380994,15.862097379228434,15.691392150128577,15.21739074796723,14.72716318822631,15.915132896125318,16.252791233188642,16.10565039486013,15.690768693101871,15.055565076841223,15.578604932959905,15.4597016395663,15.331023775135963,15.838895502425615,15.266388863018914,15.731337997169915,16.023846836990558,15.606740512790845,15.026545247943158,15.431408822338453,15.758430402419751,15.756361122673646,15.131306466220936,15.640315103002065,15.991237278761114,15.455988171099856,15.431938833232982,15.204697789118741,15.445179763063846,15.206374988404454,15.092415342323259,15.69158709582521,16.193294463744724,15.192136693877883,15.89940504680032,15.345226387395105,15.177097140024609,15.48093784554026,15.318669210313006,14.991711274659824,15.236515460567675,15.515716768635983,15.761716145482708,15.708265466276009,15.263391934961307,15.613668765135209,15.530907287233486,15.731514747339974,16.069788837408918,15.050145163947517,15.557627478680002
